195 401.78 399.57
196 400.59 399.53
197 398.05 399.55
198 398.03 399.43
199 399.50 399.47
200 396.95 399.46
201 401.76 399.66
202 401.44 399.58
203 398.33 399.45
204 395.40 399.56
205 403.20 399.71
206 399.51 399.50
207 402.71 399.49
208 395.97 399.29
209 396.27 399.50
210 400.18 399.70
211 395.07 399.65
212 402.16 399.81
213 401.37 399.61
214 400.38 399.49
215 396.92 399.40
216 402.80 399.42
217 400.39 399.20
218 402.35 399.10
219 398.01 398.91
220 400.90 398.97
221 401.05 399.05
222 395.15 399.05
223 398.95 399.34
224 399.21 399.40
225 402.02 399.42
226 399.67 399.21
227 398.36 399.37
228 400.99 399.58
229 399.17 399.57
230 397.96 399.67
231 399.27 399.70
232 397.72 399.69
233 401.11 399.72
234 401.39 399.82
235 398.96 399.75
236 399.09 399.80
237 397.19 399.95
238 398.32 400.18
239 397.95 400.19
240 397.63 400.24
241 397.07 400.38
242 398.08 400.49
243 397.53 400.50
244 399.58 400.53
245 402.91 400.44
246 400.99 400.31
247 402.28 400.37
248 400.48 400.34
249 399.85 400.40
250 396.80 400.49
251 403.58 400.62
252 403.49 400.49
253 400.75 400.27
254 401.83 400.24
255 398.56 400.13
256 399.14 400.17
257 398.50 400.13
258 403.64 400.03
259 399.63 399.78
260 400.10 399.79
261 402.87 399.86
262 403.02 399.67
263 398.57 399.47
264 399.01 399.59
265 401.23 399.75
266 399.74 399.81
267 398.49 399.74
268 398.15 399.73
269 397.51 399.78
270 399.59 399.85
271 402.46 399.85
272 401.43 399.78
273 402.08 399.77
274 402.14 399.51
275 399.89 399.35
276 400.40 399.46
277 398.03 399.36
278 399.95 399.43
279 399.15 399.56
280 399.60 399.74
281 398.07 399.81
282 396.01 399.99
283 397.39 400.06
284 399.85 400.06
285 401.81 400.13
286 398.26 400.13
287 398.04 400.14
288 401.49 400.14
289 403.05 400.05
290 402.65 400.02
291 397.98 399.93
292 398.35 400.12
293 399.22 400.18
294 399.28 400.20
295 399.68 400.23
296 400.57 400.27
297 401.28 400.14
298 395.52 400.12
299 398.10 400.35
300 402.74 400.33
301 397.85 400.36
302 399.74 400.49
303 403.36 400.36
304 403.58 400.36
305 401.48 400.25
306 402.54 400.25
307 397.77 400.16
308 397.33 400.28
309 401.67 400.24
310 401.66 400.16
311 398.68 400.03
312 397.93 400.13
313 399.15 400.23
314 402.40 400.43
315 400.49 400.29
316 402.60 400.23
317 399.88 400.15
318 399.71 400.32
319 400.03 400.40
320 400.74 400.49
321 397.34 400.57
322 400.79 400.61
323 401.24 400.49
324 397.54 400.42
325 403.46 400.57
326 401.07 400.30
327 396.63 400.27
328 403.26 400.26
329 400.90 400.03
330 401.40 400.05
331 400.44 400.10
332 400.64 399.93
333 396.36 399.83
334 399.63 399.97
335 398.35 400.16
336 401.17 400.13
337 400.54 400.26
338 404.04 400.26
339 398.89 400.09
340 399.08 400.10
341 400.54 400.20
342 404.13 400.08
343 401.80 399.86
344 402.18 399.74
345 402.78 399.61
346 398.41 399.50
347 397.84 399.73
348 399.49 399.94
349 401.12 399.96
350 396.88 399.99
351 400.25 400.10
352 396.37 400.20
353 397.58 400.22
354 401.45 400.59
355 402.66 400.55
356 395.99 400.54
357 398.12 400.58
358 399.93 400.59
359 404.34 400.62
360 397.69 400.36
361 404.33 400.46
362 400.66 400.38
363 399.64 400.24
364 399.27 400.34
365 401.55 400.40
366 397.48 400.44
367 398.68 400.57
368 398.86 400.78
369 398.92 400.87
370 400.01 400.84
371 404.22 400.87
372 403.12 400.68
373 400.00 400.54
374 401.82 400.46
375 399.66 400.35
376 402.62 400.25
377 396.98 400.34
378 406.68 400.32
379 400.62 399.89
380 402.41 399.89
381 396.92 399.67
382 398.46 399.66
383 400.69 399.82
384 397.61 399.61
385 400.20 399.82
386 402.31 399.91
387 397.24 399.77
388 402.21 399.66
389 400.76 399.55
390 402.48 399.50
391 400.69 399.53
392 404.08 399.51
393 401.07 399.37
394 398.08 399.39
395 400.69 399.58
396 399.52 399.55
397 399.64 399.50
398 398.06 399.63
399 399.00 399.64
400 397.21 399.74
401 404.79 399.96
402 396.64 399.57
403 395.89 399.74
404 400.69 399.80
405 396.88 399.66
406 396.51 399.87
407 402.63 399.87
408 395.40 399.73
409 402.73 399.81
410 402.56 399.62
411 398.84 399.51
412 394.38 399.57
413 399.43 399.89
414 399.67 400.10
415 403.22 399.89
416 400.04 399.66
417 400.55 399.64
418 401.60 399.56
419 402.91 399.59
420 399.90 399.51
421 398.31 399.60
422 402.99 399.77
423 398.12 399.51
424 401.73 399.62
425 402.60 399.52
426 394.98 399.40
427 400.89 399.78
428 397.31 399.70
429 397.19 399.89
430 402.27 399.94
431 396.52 399.84
432 399.10 399.97
433 397.34 400.14
434 398.04 400.38
435 399.75 400.39
436 400.41 400.38
437 402.36 400.30
438 404.58 400.17
439 394.40 400.08
440 397.70 400.19
441 399.40 400.29
442 398.54 400.26
443 402.42 400.32
444 401.00 400.29
445 401.96 400.20
446 402.64 400.21
447 396.53 400.07
448 400.95 400.20
449 399.08 400.28
450 399.54 400.42
451 404.46 400.44
452 399.13 400.29
453 401.86 400.30
454 398.56 400.18
455 399.70 400.25
456 399.70 400.23
457 403.46 400.34
458 403.22 400.03
459 398.38 400.00
460 399.46 399.99
461 398.49 399.91
462 398.98 399.97
463 402.49 399.90
464 397.17 399.79
465 400.13 399.90
466 398.63 399.97
467 400.17 400.12
468 401.61 400.13
469 398.75 399.99
470 402.16 400.18
471 399.01 400.27
472 399.85 400.29
473 402.95 400.26
474 402.50 400.08
475 400.09 400.03
476 400.68 400.11
477 399.39 400.10
478 399.02 400.21
479 400.30 400.22
480 399.23 400.20
481 402.34 400.31
482 395.75 400.22
483 402.40 400.36
484 398.08 400.21
485 397.51 400.30
486 400.14 400.24
487 397.04 400.22
488 399.89 400.46
489 399.86 400.47
490 401.98 400.49
491 402.20 400.42
492 400.62 400.33
493 397.91 400.36
494 403.51 400.41
495 404.64 400.36
496 399.48 400.16
497 399.09 400.27
498 398.28 400.49
499 401.26 400.62
500 402.08 400.43
501 400.63 400.32
502 402.05 400.35
503 399.35 400.14
504 399.80 400.23
505 402.00 400.16
506 399.88 400.05
507 399.23 400.17
508 398.82 400.26
509 400.25 400.33
510 396.11 400.29
511 399.65 400.43
512 403.07 400.25
513 400.02 400.22
514 400.46 400.21
515 400.19 400.11
516 400.01 399.98
517 401.17 399.92
518 399.29 399.90
519 402.16 399.95
520 399.74 399.88
521 402.08 400.02
522 404.74 399.97
523 401.37 399.74
524 396.55 399.81
525 399.49 399.99
526 401.16 400.16
527 396.84 400.23
528 401.67 400.39
529 398.01 400.42
530 399.23 400.58
531 403.01 400.58
532 401.34 400.57
533 400.66 400.67
534 399.32 400.61
535 399.40 400.74
536 395.17 400.88
537 402.34 401.18
538 399.79 400.95
539 398.06 400.88
540 396.92 400.83
541 398.59 401.08
542 400.70 401.15
543 400.37 401.21
544 400.52 401.11
545 403.26 401.08
546 400.64 400.97
547 399.09 400.99
548 403.08 400.95
549 401.05 400.79
550 403.78 400.79
551 402.89 400.55
552 400.81 400.19
553 402.37 400.17
554 402.17 399.90
555 399.16 399.90
556 402.66 399.95
557 403.94 399.92
558 399.21 399.75
559 402.51 399.91
560 402.98 399.70
561 402.57 399.51
562 396.56 399.31
563 398.23 399.46
564 396.77 399.37
565 402.99 399.57
566 400.52 399.41
567 402.17 399.24
568 397.86 399.07
569 399.82 399.10
570 400.35 399.14
571 401.14 399.09
572 398.05 399.09
573 399.22 399.02
574 400.90 399.23
575 397.96 399.22
576 393.89 399.30
577 400.28 399.72
578 395.60 399.78
579 402.15 400.06
580 400.50 400.06
581 401.88 400.14
582 399.53 399.94
583 403.35 400.15
584 397.14 399.95
585 398.29 399.99
586 397.60 400.12
587 400.21 400.22
588 396.16 400.17
589 401.81 400.11
590 399.00 400.19
591 396.15 400.20
592 397.97 400.44
593 398.59 400.67
594 400.67 400.81
595 399.32 400.88
596 401.04 400.78
597 396.22 400.79
598 404.62 400.84
599 400.44 400.72
600 399.96 400.73
601 404.59 400.88
602 401.65 400.74
603 402.76 400.68
604 402.04 400.65
605 402.51 400.74
606 396.91 400.75
607 404.83 400.66
608 398.35 400.52
609 398.10 400.67
610 401.57 400.83
611 400.10 400.82
612 398.75 400.79
613 394.70 400.78
614 403.86 401.10
615 399.39 400.94
616 401.93 401.02
617 403.88 401.04
618 401.99 400.81
619 402.54 400.68
620 396.85 400.64
621 401.17 400.71
622 397.44 400.79
623 401.72 400.89
624 400.66 400.88
625 403.74 400.92
626 401.18 400.76
627 399.99 400.69
628 402.14 400.70
629 404.30 400.58
630 402.57 400.38
631 394.81 400.28
632 401.32 400.49
633 402.15 400.61
634 401.96 400.63
635 401.51 400.52
636 399.33 400.46
637 398.52 400.55
638 402.56 400.69
639 399.76 400.67
640 401.55 400.73
641 402.31 400.64
642 398.13 400.47
643 398.92 400.44
644 401.54 400.44
645 398.44 400.40
646 403.30 400.42
647 399.89 400.41
648 401.42 400.46
649 401.73 400.47
650 399.72 400.36
651 399.32 400.23
652 400.38 400.34
653 399.16 400.29
654 399.18 400.32
655 400.01 400.46
656 400.09 400.46
657 404.27 400.58
658 402.79 400.46
659 399.23 400.39
660 399.89 400.36
661 401.67 400.30
662 401.99 400.15
663 402.13 400.00
664 401.14 399.89
665 399.33 399.94
666 398.08 400.02
667 397.27 400.17
668 398.93 400.45
669 400.61 400.55
670 399.02 400.60
671 403.09 400.59
672 401.04 400.40
673 401.78 400.37
674 398.95 400.32
675 396.45 400.40
676 402.00 400.50
677 399.28 400.40
678 399.67 400.31
679 402.79 400.51
680 400.11 400.37
681 402.90 400.29
682 401.28 400.17
683 401.10 400.14
684 398.44 400.03
685 398.49 400.16
686 397.94 400.14
687 398.18 400.29
688 399.33 400.45
689 402.42 400.56
690 401.36 400.28
691 401.80 400.26
692 404.21 400.18
693 401.55 399.90
694 401.80 399.84
695 398.73 399.69
696 398.49 399.86
697 400.10 399.87
698 400.52 399.80
699 401.02 399.82
700 398.92 399.80
701 399.64 399.74
702 396.88 399.71
703 404.63 399.76
704 399.35 399.54
705 398.18 399.64
706 399.88 399.58
707 400.51 399.70
708 398.41 399.58
709 401.57 399.63
710 398.05 399.46
711 401.59 399.50
712 402.38 399.38
713 402.08 399.19
714 395.45 399.16
715 400.87 399.36
716 399.77 399.17
717 397.16 399.14
718 400.15 399.31
719 397.84 399.19
720 402.97 399.43
721 398.81 399.40
722 398.30 399.54
723 401.13 399.69
724 400.59 399.62
725 397.24 399.75
726 399.08 399.82
727 398.14 399.65
728 398.93 399.59
729 401.99 399.55
730 396.75 399.56
731 402.80 399.53
732 397.46 399.58
733 399.76 399.78
734 397.26 399.68
735 398.93 399.81
736 398.69 399.89
737 397.59 399.97
738 401.27 399.99
739 400.51 399.81
740 396.27 399.58
741 398.96 399.81
742 401.41 399.88
743 397.17 399.75
744 403.84 399.82
745 402.22 399.79
746 402.34 399.60
747 402.06 399.66
748 399.35 399.48
749 403.64 399.40
750 398.99 399.23
751 394.87 399.42
752 396.76 399.56
753 397.80 399.63
754 402.22 399.74
755 396.19 399.67
756 403.88 399.74
757 402.55 399.65
758 397.19 399.54
759 400.66 399.64
760 400.88 399.61
761 400.71 399.53
762 398.07 399.63
763 396.75 399.77
764 394.81 399.88
765 401.92 399.88
766 400.71 399.72
767 398.14 399.69
768 399.06 399.76
769 402.87 399.92
770 397.50 399.91
771 403.99 399.87
772 397.59 399.63
773 397.23 399.69
774 399.52 399.80
775 403.52 399.67
776 398.56 399.57
777 398.31 399.53
778 400.69 399.63
779 400.46 399.52
780 397.99 399.62
781 401.53 399.61
782 399.79 399.43
783 399.79 399.46
784 399.82 399.55
785 398.90 399.74
786 403.23 399.78
787 401.45 399.56
788 399.72 399.53
789 394.79 399.60
790 397.97 399.67
791 399.75 399.83
792 399.97 399.91
793 403.09 399.91
794 402.60 399.69
795 396.47 399.74
796 397.91 400.02
797 399.09 400.16
798 400.19 400.16
799 396.11 400.11
800 401.12 400.30
801 397.54 400.28
802 400.86 400.40
803 397.87 400.27
804 403.03 400.24
805 397.58 400.19
806 397.17 400.32
807 400.39 400.34
808 402.11 400.22
809 404.67 400.02
810 399.86 399.85
811 397.66 399.82
812 400.77 399.85
813 401.42 399.74
814 396.50 399.63
815 402.14 399.98
816 401.54 399.90
817 399.96 399.86
818 397.77 399.91
819 403.77 399.94
820 403.57 399.69
821 401.23 399.67
822 399.10 399.44
823 398.95 399.42
824 400.87 399.30
825 400.62 399.28
826 400.62 399.18
827 397.62 399.23
828 397.01 399.25
829 401.78 399.30
830 400.90 399.16
831 397.61 399.26
832 397.39 399.29
833 397.10 399.38
834 400.41 399.64
835 399.26 399.68
836 398.41 399.76
837 398.05 399.74
838 398.49 399.88
839 405.27 399.90
840 400.20 399.72
841 400.57 399.72
842 401.30 399.80
843 398.48 399.71
844 397.51 399.67
845 403.07 399.74
846 395.45 399.68
847 398.58 399.82
848 395.90 399.77
849 400.42 400.06
850 398.14 399.97
851 401.88 399.98
852 398.00 399.95
853 398.28 399.94
854 398.25 399.89
855 403.42 399.92
856 398.46 399.68
857 399.64 399.65
858 403.54 399.58
859 401.43 399.39
860 401.30 399.36
861 397.82 399.13
862 401.51 399.49
863 399.16 399.38
864 400.74 399.41
865 400.09 399.37
866 402.52 399.36
867 399.22 399.25
868 397.45 399.28
869 399.29 399.37
870 401.51 399.45
871 398.94 399.48
872 397.41 399.59
873 402.96 399.69
874 398.21 399.62
875 398.48 399.58
876 401.03 399.58
877 397.79 399.59
878 397.17 399.57
879 398.92 399.76
880 397.29 399.87
881 397.87 400.05
882 397.80 400.21
883 398.94 400.32
884 400.65 400.35
885 395.55 400.40
886 406.73 400.61
887 398.75 400.43
888 399.92 400.60
889 399.69 400.65
890 399.93 400.74
891 399.70 400.86
892 400.07 400.88
893 399.77 400.89
894 401.10 401.07
895 402.34 401.00
896 401.64 400.94
897 399.89 400.91
898 401.24 401.03
899 397.34 401.01
900 398.39 401.06
901 401.15 401.02
902 397.41 401.01
903 401.92 401.00
904 401.59 400.95
905 401.99 400.86
906 401.87 400.67
907 400.51 400.50
908 399.59 400.25
909 401.85 400.13
910 400.79 400.14
911 402.28 400.14
912 403.07 400.14
913 401.23 399.94
914 401.95 399.91
915 402.89 399.90
916 400.06 399.84
917 400.51 399.92
918 404.09 399.89
919 399.54 399.69
920 400.81 399.72
921 400.71 399.84
922 402.90 399.73
923 400.73 399.62
924 398.72 399.59
925 397.25 399.58
926 401.02 399.58
927 397.25 399.52
928 400.48 399.54
929 399.35 399.59
930 397.38 399.54
931 397.65 399.68
932 394.06 399.75
933 396.70 400.18
934 402.03 400.22
935 400.79 400.19
936 402.30 400.30
937 398.22 400.21
938 400.39 400.31
939 401.59 400.28
940 401.35 400.23
941 402.17 400.14
942 399.80 400.09
943 399.09 400.02
944 400.25 400.06
945 403.75 400.03
946 398.12 399.87
947 400.04 399.67
948 399.94 399.61
949 398.53 399.67
950 397.24 399.61
951 399.46 399.64
952 397.91 399.55
953 401.67 399.63
954 398.08 399.74
955 400.85 399.76
956 399.33 399.68
957 404.87 399.79
958 397.77 399.65
959 401.24 399.63
960 403.41 399.58
961 400.22 399.36
962 400.71 399.29
963 399.54 399.39
964 400.40 399.36
965 399.10 399.32
966 400.85 399.46
967 398.03 399.40
968 400.09 399.57
969 399.59 399.41
970 399.69 399.47
971 393.13 399.31
972 398.49 399.42
973 401.67 399.28
974 396.96 399.31
975 397.84 399.58
976 397.24 399.65
977 400.04 399.54
978 404.43 399.52
979 398.58 399.32
980 398.67 399.42
981 402.24 399.58
982 401.42 399.46
983 397.06 399.36
984 399.99 399.57
985 398.08 399.67
986 398.52 399.68
987 403.06 399.72
988 398.86 399.59
989 399.30 399.66
990 402.75 399.46
991 399.15 399.36
992 402.34 399.50
993 396.14 399.39
994 401.04 399.56
995 395.81 399.75
996 395.82 399.81
997 395.03 400.10
998 402.44 400.44
999 403.69 400.32
1000 399.53 400.31
1001 394.50 400.41
1002 399.47 400.64
1003 399.62 400.74
1004 400.90 400.79
1005 402.76 400.83
1006 399.25 400.58
1007 398.95 400.60
1008 402.24 400.71
1009 402.46 400.78
1010 398.30 400.78
1011 399.55 400.93
1012 399.75 401.08
1013 400.66 401.14
1014 394.47 401.18
1015 400.03 401.39
1016 402.78 401.39
1017 399.46 401.37
1018 400.42 401.17
1019 405.75 401.15
1020 397.54 400.97
1021 402.88 401.15
1022 403.60 400.92
1023 399.52 400.63
1024 403.46 400.50
1025 401.90 400.47
1026 400.16 400.42
1027 402.03 400.43
1028 401.00 400.28
1029 401.75 400.19
1030 396.51 400.31
1031 399.93 400.43
1032 401.55 400.42
1033 403.98 400.48
1034 402.42 400.18
1035 402.07 400.05
1036 403.36 400.07
1037 401.38 399.87
1038 401.57 399.73
1039 399.66 399.70
1040 400.16 399.82
1041 402.12 399.76
1042 394.58 399.56
1043 399.80 399.78
1044 401.22 399.74
1045 402.11 399.81
1046 397.23 399.80
1047 396.22 400.03
1048 396.41 400.21
1049 402.64 400.30
1050 400.74 400.22
1051 400.28 400.28
1052 398.41 400.31
1053 398.62 400.52
1054 404.74 400.42
1055 399.66 400.30
1056 399.58 400.33
1057 403.04 400.38
1058 396.59 400.25
1059 399.06 400.21
1060 402.59 400.12
1061 398.45 400.07
1062 397.89 400.17
1063 400.71 400.43
1064 402.70 400.33
1065 398.67 400.16
1066 397.05 400.17
1067 400.01 400.21
1068 398.92 400.24
1069 402.99 400.00
1070 401.70 399.98
1071 403.19 399.96
1072 400.65 399.80
1073 398.60 399.69
1074 400.65 399.82
1075 402.17 399.63
1076 401.23 399.55
1077 403.55 399.45
1078 396.20 399.26
1079 401.69 399.31
1080 400.33 399.20
1081 400.91 399.21
1082 399.73 399.11
1083 395.56 399.15
1084 396.96 399.37
1085 401.29 399.41
1086 400.90 399.43
1087 404.51 399.29
1088 398.13 399.18
1089 398.42 399.26
1090 399.03 399.53
1091 398.09 399.57
1092 400.59 399.75
1093 393.03 399.77
1094 402.41 400.04
1095 401.33 399.86
1096 398.98 399.79
1097 397.96 399.79
1098 401.85 399.79
1099 395.97 399.95
1100 400.13 400.17
1101 398.71 400.32
1102 398.80 400.40
1103 397.57 400.43
1104 398.82 400.52
1105 400.58 400.54
1106 398.33 400.45
1107 400.83 400.65
1108 401.16 400.51
1109 397.77 400.51
1110 401.77 400.68
1111 397.50 400.62
1112 401.81 400.78
1113 399.95 400.64
1114 405.39 400.57
1115 399.87 400.52
1116 402.68 400.60
1117 400.95 400.29
1118 399.91 400.36
1119 397.83 400.47
1120 399.60 400.48
1121 398.96 400.51
1122 398.07 400.47
1123 405.66 400.49
1124 401.62 400.22
1125 403.91 400.20
1126 400.54 399.78
1127 399.64 399.78
1128 399.83 399.89
1129 399.25 400.00
1130 398.40 400.07
1131 403.42 400.15
1132 397.38 400.09
1133 401.01 400.21
1134 401.92 400.06
1135 400.49 399.97
1136 401.53 399.85
1137 398.31 399.63
1138 398.11 399.84
1139 404.19 400.09
1140 401.77 399.95
1141 395.05 399.74
1142 402.53 400.00
1143 402.65 399.96
1144 398.24 399.88
1145 400.15 399.96
1146 398.18 399.94
1147 398.44 400.15
1148 398.84 400.16
1149 401.32 400.39
1150 393.23 400.18
1151 400.71 400.40
1152 402.33 400.20
1153 402.62 400.05
1154 400.86 399.95
1155 400.51 400.06
1156 401.78 399.82
1157 400.42 399.79
1158 397.27 399.85
1159 399.76 400.01
1160 397.56 399.97
1161 395.97 399.97
1162 403.49 400.22
1163 404.44 400.16
1164 400.71 399.99
1165 396.56 399.84
1166 401.53 400.08
1167 401.52 400.04
1168 400.47 399.86
1169 400.28 399.91
1170 399.75 399.94
1171 403.48 400.08
1172 398.51 399.90
1173 404.60 399.95
1174 396.19 399.78
1175 398.79 399.92
1176 395.62 400.06
1177 398.50 400.18
1178 400.30 400.24
1179 403.39 400.23
1180 394.49 400.01
1181 401.12 400.13
1182 401.95 400.03
1183 401.35 399.89
1184 398.63 399.95
1185 397.70 399.94
1186 402.10 400.15
1187 402.07 399.85
1188 400.11 399.66
1189 397.01 399.52
1190 402.49 399.61
1191 400.47 399.56
1192 397.17 399.52
1193 401.64 399.56
1194 401.03 399.41
1195 403.31 399.35
1196 398.84 399.21
1197 399.77 399.26
1198 400.53 399.28
1199 399.71 399.29
1200 402.18 399.27
1201 398.60 399.15
1202 399.92 399.12
1203 400.26 399.20
1204 397.77 399.28
1205 397.42 399.44
1206 398.65 399.50
1207 398.56 399.54
1208 402.86 399.61
1209 398.28 399.54
1210 402.95 399.69
1211 394.59 399.53
1212 397.31 399.73
1213 396.63 399.87
1214 399.37 400.05
1215 401.11 399.97
1216 399.52 399.99
1217 398.14 400.11
1218 397.93 400.06
1219 399.46 400.12
1220 399.80 400.23
1221 400.27 400.16
1222 400.31 400.19
1223 400.58 400.17
1224 399.22 399.94
1225 399.25 400.00
1226 397.74 399.96
1227 401.98 399.98
1228 402.25 399.80
1229 401.85 399.67
1230 399.02 399.58
1231 399.45 399.68
1232 400.34 399.61
1233 401.28 399.49
1234 401.92 399.35
1235 398.94 399.25
1236 399.53 399.29
1237 400.96 399.32
1238 401.06 399.17
1239 397.37 399.18
1240 401.70 399.38
1241 402.38 399.38
1242 397.04 399.30
1243 399.36 399.31
1244 402.12 399.25
1245 398.01 399.24
1246 401.14 399.23
1247 399.73 399.22
1248 394.95 399.25
1249 400.73 399.47
1250 398.17 399.41
1251 398.14 399.52
1252 397.56 399.61
1253 399.08 399.81
1254 399.51 399.94
1255 401.58 399.92
1256 397.62 399.95
1257 397.40 400.16
1258 397.64 400.45
1259 399.42 400.61
1260 400.05 400.59
1261 400.15 400.47
1262 397.42 400.38
1263 401.33 400.55
1264 402.21 400.60
1265 401.70 400.59
1266 400.49 400.52
1267 397.19 400.52
1268 397.88 400.78
1269 401.96 400.86
1270 397.79 400.74
1271 400.88 400.82
1272 400.29 400.76
1273 400.53 400.54
1274 399.14 400.47
1275 400.91 400.50
1276 400.50 400.36
1277 402.52 400.20
1278 402.29 400.17
1279 399.20 400.09
1280 402.21 399.97
1281 402.80 399.83
1282 404.75 399.67
1283 401.65 399.44
1284 398.78 399.27
1285 397.22 399.39
1286 397.73 399.54
1287 401.73 399.67
1288 402.51 399.54
1289 401.97 399.36
1290 400.02 399.29
1291 400.41 399.36
1292 403.88 399.46
1293 399.94 399.35
1294 398.88 399.31
1295 399.65 399.22
1296 399.45 399.27
1297 394.88 399.14
1298 398.84 399.43
1299 399.84 399.51
1300 397.33 399.67
1301 396.60 400.06
1302 401.77 400.19
1303 400.26 400.12
1304 396.05 400.14
1305 398.84 400.38
1306 398.79 400.52
1307 399.09 400.52
1308 397.21 400.62
1309 401.78 400.59
1310 400.96 400.57
1311 401.19 400.45
1312 398.31 400.45
1313 398.17 400.61
1314 400.08 400.68
1315 401.87 400.58
1316 402.96 400.63
1317 401.11 400.48
1318 398.84 400.42
1319 396.76 400.58
1320 400.74 400.68
1321 396.35 400.78
1322 402.11 400.87
1323 400.66 400.79
1324 403.89 400.78
1325 407.03 400.59
1326 399.84 400.29
1327 400.04 400.14
1328 400.78 400.09
1329 402.01 399.96
1330 402.40 399.92
1331 398.79 399.73
1332 401.60 399.80
1333 396.51 399.86
1334 401.26 400.05
1335 397.96 399.85
1336 401.05 399.92
1337 402.34 399.93
1338 399.92 399.88
1339 397.76 400.09
1340 403.04 400.18
1341 399.13 400.02
1342 399.55 400.06
1343 402.89 400.23
1344 399.45 399.91
1345 403.11 399.92
1346 398.72 399.63
1347 400.06 399.71
1348 400.25 399.65
1349 399.32 399.68
1350 399.45 399.73
1351 396.03 399.77
1352 398.79 400.05
1353 397.60 400.10
1354 401.12 400.23
1355 397.59 400.15
1356 400.41 400.14
1357 403.16 400.16
1358 401.31 400.00
1359 396.17 399.89
1360 399.90 400.03
1361 401.19 399.99
1362 401.21 399.97
